"","X","Start_time","End_time","Finished","Respondent_group","Screening","Consent","Reason_nc","Check_group","ob1","ob2","ob3","ra1","ra2","ra3","op1","op2","op3","iq1","iq2","iq3","in1","in2","in3","co1","co2","co3","Country","Year_born","Gender","Religiousness","Feedback","Target"
"696",460,"6/27/2014 9:30","6/27/2014 9:35",1,"Scientists",NA,1,NA,NA,5,4,2,7,5,5,4,5,5,2,5,5,6,5,5,5,5,4,185,55,1,38,NA,"Scientists"
"697",462,"6/27/2014 9:30","6/27/2014 9:37",1,"Scientists",NA,1,NA,1,6,5,3,7,6,6,NA,5,5,3,2,5,6,6,7,3,6,5,163,61,2,38,NA,"Scientists"
"698",463,"6/27/2014 9:32","6/27/2014 9:38",1,"Scientists",NA,1,NA,1,5,3,3,5,6,3,4,5,5,4,5,3,5,2,2,2,4,2,169,39,1,42,NA,"Scientists"
"699",464,"6/27/2014 9:24","6/27/2014 9:39",1,"Scientists",NA,1,NA,1,6,5,3,5,6,6,5,6,5,3,5,3,5,5,4,3,2,2,123,63,2,41,NA,"Educated"
"700",465,"6/27/2014 9:10","6/27/2014 9:39",1,"Scientists",NA,1,NA,1,6,6,2,4,6,6,5,7,6,2,6,2,6,2,4,6,5,5,78,57,1,39,NA,"Educated"
"701",467,"6/27/2014 9:37","6/27/2014 9:40",1,"Scientists",NA,1,NA,1,6,6,6,6,6,6,6,6,6,2,5,5,6,6,6,6,6,6,158,35,1,38,NA,"Scientists"
"702",468,"6/27/2014 9:12","6/27/2014 9:42",1,"Scientists",NA,1,NA,1,7,7,NA,7,5,7,7,5,5,5,5,5,6,7,NA,5,5,NA,80,49,1,40,NA,"Scientists"
"703",469,"6/27/2014 9:39","6/27/2014 9:43",1,"Scientists",NA,1,NA,1,5,5,4,6,6,6,5,5,5,5,1,3,6,5,5,4,4,2,17,61,1,43,NA,"Educated"
"704",470,"6/27/2014 9:39","6/27/2014 9:43",1,"Scientists",NA,1,NA,1,7,3,6,5,7,7,5,7,6,3,5,5,4,2,3,2,3,1,84,64,1,39,NA,"Scientists"
"705",471,"6/27/2014 9:23","6/27/2014 9:44",1,"Scientists",NA,1,NA,1,7,5,5,6,6,6,5,4,6,4,5,4,6,7,6,6,7,6,78,53,1,42,NA,"Scientists"
"706",472,"6/27/2014 9:43","6/27/2014 9:47",1,"Scientists",NA,1,NA,1,5,4,3,6,6,5,4,4,4,2,2,5,4,4,4,4,4,1,187,40,1,38,NA,"Educated"
"707",473,"6/27/2014 9:43","6/27/2014 9:47",1,"Scientists",NA,1,NA,6,5,6,1,4,5,6,4,6,6,2,1,4,5,4,5,3,3,2,65,62,2,41,NA,"Scientists"
"708",474,"6/27/2014 9:39","6/27/2014 9:48",1,"Scientists",NA,1,NA,1,6,5,2,6,5,6,7,7,7,6,6,6,3,3,3,3,2,2,61,41,1,38,NA,"Educated"
"709",475,"6/27/2014 9:37","6/27/2014 9:48",1,"Scientists",NA,1,NA,1,6,6,6,4,6,6,6,6,6,5,6,5,7,7,7,6,7,5,36,53,1,43,NA,"Scientists"
"710",476,"6/27/2014 9:45","6/27/2014 9:49",1,"Scientists",NA,1,NA,1,5,5,2,5,6,5,5,6,7,5,5,5,4,4,4,5,4,2,187,30,1,38,NA,"Educated"
"711",477,"6/27/2014 9:45","6/27/2014 9:49",1,"Scientists",NA,1,NA,1,2,5,2,6,3,6,4,3,4,3,3,3,5,3,5,4,2,2,153,63,1,42,NA,"Scientists"
"712",479,"6/27/2014 9:46","6/27/2014 9:50",1,"Scientists",NA,1,NA,1,3,3,3,6,5,6,5,5,5,2,4,5,4,3,3,3,2,3,185,61,2,38,NA,"Educated"
"713",480,"6/27/2014 9:46","6/27/2014 9:50",1,"Scientists",NA,1,NA,1,6,6,4,7,6,7,6,6,7,5,5,5,7,6,6,5,6,3,187,56,2,42,NA,"Scientists"
"714",481,"6/27/2014 9:42","6/27/2014 9:50",1,"Scientists",NA,1,NA,1,7,7,7,7,7,7,7,7,6,6,6,5,7,7,7,7,7,7,80,39,1,44,NA,"Scientists"
"715",483,"6/27/2014 9:48","6/27/2014 9:52",1,"Scientists",NA,1,NA,1,7,7,6,7,7,7,7,7,7,5,5,5,7,7,7,7,7,6,187,23,1,40,NA,"Scientists"
"716",484,"6/27/2014 9:45","6/27/2014 9:52",1,"Scientists",NA,1,NA,1,5,3,2,4,5,5,5,3,3,2,6,5,5,5,6,5,5,3,84,34,1,40,NA,"Scientists"
"717",485,"6/27/2014 9:49","6/27/2014 9:53",1,"Scientists",NA,1,NA,NA,6,4,5,2,5,3,3,5,5,1,5,2,3,2,1,3,2,3,163,62,1,38,NA,"Scientists"
"718",486,"6/27/2014 9:49","6/27/2014 9:53",1,"Scientists",NA,1,NA,1,5,6,3,4,5,4,5,5,5,4,4,4,5,5,5,5,5,3,82,56,1,42,NA,"Educated"
"719",487,"6/27/2014 9:33","6/27/2014 9:54",1,"Scientists",NA,1,NA,1,5,5,5,6,5,6,6,6,6,4,6,4,5,5,6,6,4,4,84,38,1,41,NA,"Educated"
"720",488,"6/27/2014 9:51","6/27/2014 9:55",1,"Scientists",NA,1,NA,1,3,6,4,6,6,6,6,6,6,3,5,5,6,7,7,5,5,2,48,53,1,39,NA,"Scientists"
"721",489,"6/27/2014 9:50","6/27/2014 9:55",1,"Scientists",NA,1,NA,1,5,6,5,5,6,6,6,6,6,6,5,6,6,6,6,6,7,5,187,NA,NA,39,NA,"Educated"
"722",490,"6/27/2014 9:53","6/27/2014 9:56",1,"Scientists",NA,1,NA,1,2,4,4,5,5,5,4,5,6,3,3,3,2,2,2,1,2,2,169,56,1,39,NA,"Educated"
"723",491,"6/27/2014 9:52","6/27/2014 9:58",1,"Scientists",NA,1,NA,1,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,4,4,4,185,61,2,38,NA,"Educated"
"724",493,"6/27/2014 9:54","6/27/2014 9:59",1,"Scientists",NA,1,NA,1,6,6,2,6,6,5,5,6,7,4,4,4,7,7,7,6,6,5,187,37,2,41,NA,"Scientists"
"725",494,"6/27/2014 9:55","6/27/2014 10:00",1,"Scientists",NA,1,NA,1,6,6,3,5,6,5,5,5,3,2,5,5,6,6,6,3,5,2,78,58,1,41,NA,"Scientists"
"726",495,"6/27/2014 9:56","6/27/2014 10:01",1,"Scientists",NA,1,NA,1,3,3,2,2,3,2,2,2,5,4,3,3,3,2,3,2,2,1,122,59,1,38,NA,"Educated"
"727",496,"6/27/2014 9:56","6/27/2014 10:01",1,"Scientists",NA,1,NA,1,6,6,1,7,7,6,7,6,6,1,1,4,6,6,6,5,3,2,187,55,1,38,NA,"Scientists"
"728",497,"6/27/2014 9:51","6/27/2014 10:03",1,"Scientists",NA,1,NA,1,5,5,5,5,6,6,5,5,5,2,3,3,4,3,3,3,5,2,76,51,1,41,NA,"Scientists"
"729",499,"6/27/2014 9:51","6/27/2014 10:06",1,"Scientists",NA,1,NA,1,6,5,6,5,6,6,5,4,5,3,4,3,6,6,5,5,6,3,65,64,2,42,NA,"Scientists"
"730",501,"6/27/2014 9:40","6/27/2014 10:07",1,"Scientists",NA,1,NA,1,5,5,3,5,6,5,5,3,5,2,6,4,5,4,3,3,3,3,84,65,2,38,NA,"Educated"
"731",502,"6/27/2014 10:03","6/27/2014 10:08",1,"Scientists",NA,1,NA,1,3,4,2,7,6,7,2,2,2,4,7,4,6,6,7,4,4,2,9,11,1,38,NA,"Scientists"
"732",503,"6/27/2014 10:03","6/27/2014 10:09",1,"Scientists",NA,1,NA,1,7,7,6,7,6,7,7,7,7,5,5,5,7,7,7,7,7,5,10,48,1,44,NA,"Educated"
"733",504,"6/27/2014 10:09","6/27/2014 10:12",1,"Scientists",NA,1,NA,1,4,7,4,4,4,4,4,4,4,3,4,4,4,4,4,7,7,4,151,64,1,43,NA,"Educated"
"734",505,"6/27/2014 10:10","6/27/2014 10:17",1,"Scientists",NA,1,NA,1,5,5,2,6,4,5,3,3,6,2,1,1,4,2,2,3,4,2,24,59,2,42,NA,"Scientists"
"735",506,"6/27/2014 10:13","6/27/2014 10:18",1,"Scientists",NA,1,NA,1,6,3,2,6,7,6,2,6,6,2,5,2,6,3,6,2,2,2,61,51,2,NA,NA,"Scientists"
"736",507,"6/27/2014 10:11","6/27/2014 10:20",1,"Scientists",NA,1,NA,1,5,6,5,5,6,6,6,5,6,6,5,3,6,6,3,6,6,3,104,52,1,39,NA,"Scientists"
"737",508,"6/27/2014 10:14","6/27/2014 10:22",1,"Scientists",NA,1,NA,1,4,6,5,6,5,6,5,5,4,6,5,5,6,6,6,6,3,3,84,49,2,39,NA,"Educated"
"738",509,"6/27/2014 10:19","6/27/2014 10:23",1,"Scientists",NA,1,NA,1,3,3,2,6,3,5,2,3,3,3,3,5,5,5,6,6,2,2,65,62,1,38,NA,"Scientists"
"739",510,"6/27/2014 10:09","6/27/2014 10:24",1,"Scientists",NA,1,NA,1,6,4,2,4,5,5,5,3,6,2,3,4,6,6,6,5,5,6,163,40,2,40,NA,"Scientists"
"740",511,"6/27/2014 10:12","6/27/2014 10:24",1,"Scientists",NA,1,NA,1,2,2,4,6,6,6,5,4,3,5,4,5,4,2,3,2,2,2,187,35,1,41,NA,"Educated"
"741",512,"6/27/2014 10:21","6/27/2014 10:25",1,"Scientists",NA,1,NA,1,6,7,4,4,6,6,6,6,6,2,3,4,7,7,7,7,4,4,187,33,1,38,NA,"Educated"
"742",513,"6/27/2014 10:22","6/27/2014 10:28",1,"Scientists",NA,1,NA,1,5,6,5,5,5,5,5,5,5,5,5,4,5,5,5,2,5,3,168,49,2,43,NA,"Scientists"
"743",515,"6/27/2014 10:27","6/27/2014 10:30",1,"Scientists",NA,1,NA,1,7,6,5,6,6,7,6,6,6,4,5,5,6,7,7,7,7,7,138,63,2,42,NA,"Educated"
"744",516,"6/27/2014 10:26","6/27/2014 10:30",1,"Scientists",NA,1,NA,1,3,3,3,6,5,6,4,6,6,4,3,3,6,6,6,4,2,2,78,57,1,39,NA,"Scientists"
"745",517,"6/27/2014 10:29","6/27/2014 10:32",1,"Scientists",NA,1,NA,1,7,6,6,7,7,7,6,6,6,1,4,5,6,5,6,3,6,1,61,48,1,41,NA,"Scientists"
"746",518,"6/27/2014 10:28","6/27/2014 10:33",1,"Scientists",NA,1,NA,1,3,2,2,5,3,5,5,3,5,3,2,3,5,2,2,2,2,2,168,51,2,39,NA,"Educated"
"747",519,"6/27/2014 10:30","6/27/2014 10:34",1,"Scientists",NA,1,NA,1,5,6,6,5,5,5,6,5,4,6,4,5,4,3,2,3,2,2,168,59,1,38,NA,"Educated"
"748",520,"6/27/2014 10:30","6/27/2014 10:35",1,"Scientists",NA,1,NA,1,5,6,NA,7,6,6,NA,4,6,3,5,5,6,6,7,6,5,3,163,59,2,43,NA,"Scientists"
"749",521,"6/27/2014 10:34","6/27/2014 10:40",1,"Scientists",NA,1,NA,2,5,5,3,5,5,5,5,5,5,4,6,5,6,6,6,2,2,3,185,28,1,38,NA,"Scientists"
"750",522,"6/27/2014 10:37","6/27/2014 10:41",1,"Scientists",NA,1,NA,1,5,7,3,6,5,7,7,6,7,2,6,5,7,7,7,6,3,1,168,53,1,41,NA,"Scientists"
"751",523,"6/27/2014 10:37","6/27/2014 10:42",1,"Scientists",NA,1,NA,1,4,5,4,5,5,5,5,5,5,5,5,4,6,4,4,2,3,2,84,60,2,40,NA,"Educated"
"752",524,"6/27/2014 9:57","6/27/2014 10:42",1,"Scientists",NA,1,NA,1,6,7,5,6,7,6,6,6,7,5,6,5,6,5,5,6,6,5,NA,50,1,38,NA,"Scientists"
"753",525,"6/27/2014 10:10","6/27/2014 10:44",1,"Scientists",NA,1,NA,1,5,3,2,2,6,5,4,5,5,4,3,2,5,2,2,2,5,3,10,55,1,38,NA,"Educated"
"754",526,"6/27/2014 10:42","6/27/2014 10:45",1,"Scientists",NA,1,NA,1,5,3,2,5,5,5,3,5,3,4,2,6,4,4,6,2,3,1,76,57,1,40,NA,"Educated"
"755",528,"6/27/2014 10:41","6/27/2014 10:47",1,"Scientists",NA,1,NA,1,5,3,3,5,3,5,3,2,5,4,5,4,5,5,5,2,3,1,65,44,1,38,NA,"Scientists"
"756",529,"6/27/2014 10:44","6/27/2014 10:48",1,"Scientists",NA,1,NA,1,6,7,5,5,6,5,6,6,5,3,2,5,6,5,6,6,3,3,187,36,2,38,NA,"Scientists"
"757",530,"6/27/2014 10:28","6/27/2014 10:50",1,"Scientists",NA,1,NA,1,7,7,6,6,7,7,6,6,6,3,5,4,7,6,7,6,7,6,84,50,2,38,NA,"Scientists"
"758",531,"6/27/2014 10:47","6/27/2014 10:53",1,"Scientists",NA,1,NA,1,4,7,4,7,6,6,3,2,4,2,5,2,6,6,7,4,6,2,36,57,1,39,NA,"Scientists"
"759",532,"6/27/2014 10:51","6/27/2014 10:55",1,"Scientists",NA,1,NA,1,4,7,4,4,7,6,5,6,7,6,5,5,5,7,6,6,5,3,187,60,2,43,NA,"Educated"
"760",533,"6/27/2014 10:05","6/27/2014 10:56",1,"Scientists",NA,1,NA,1,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Educated"
"761",534,"6/27/2014 10:51","6/27/2014 11:07",1,"Scientists",NA,1,NA,6,3,2,2,3,2,5,6,5,6,3,6,5,6,5,3,2,1,1,122,61,1,39,NA,"Educated"
"762",535,"6/27/2014 10:52","6/27/2014 11:08",1,"Scientists",NA,1,NA,1,5,3,3,7,5,6,5,4,4,2,7,4,5,3,5,2,2,2,187,41,2,41,NA,"Scientists"
"763",536,"6/27/2014 10:58","6/27/2014 11:10",1,"Scientists",NA,1,NA,1,6,5,2,5,6,7,6,7,5,6,2,6,6,7,7,2,2,2,187,38,2,43,NA,"Educated"
"764",537,"6/27/2014 10:55","6/27/2014 11:11",1,"Scientists",NA,1,NA,1,2,3,2,3,6,6,3,3,6,1,1,2,4,2,2,1,2,1,65,57,1,39,NA,"Scientists"
"765",538,"6/27/2014 11:06","6/27/2014 11:12",1,"Scientists",NA,1,NA,1,2,2,5,5,6,6,6,5,6,6,2,2,6,6,6,6,6,6,78,66,1,43,NA,"Scientists"
"766",539,"6/27/2014 11:08","6/27/2014 11:13",1,"Scientists",NA,1,NA,1,3,3,2,5,5,5,4,3,5,4,3,5,3,2,2,2,3,2,84,56,2,43,NA,"Educated"
"767",540,"6/27/2014 11:15","6/27/2014 11:19",1,"Scientists",NA,1,NA,1,6,6,5,6,6,6,5,6,6,3,5,5,5,6,6,4,4,3,NA,58,1,42,NA,"Scientists"
"768",541,"6/27/2014 11:11","6/27/2014 11:19",1,"Scientists",NA,1,NA,1,5,5,2,6,6,6,5,5,4,4,3,2,4,2,2,3,5,2,163,47,1,38,NA,"Educated"
"769",542,"6/27/2014 11:10","6/27/2014 11:20",1,"Scientists",NA,1,NA,1,6,6,5,6,6,6,7,5,6,5,2,3,6,3,6,4,6,2,169,65,1,38,NA,"Scientists"
"770",543,"6/27/2014 11:14","6/27/2014 11:21",1,"Scientists",NA,1,NA,1,4,4,1,4,4,3,3,3,5,1,5,3,4,4,4,1,2,1,65,51,1,41,NA,"Educated"
"771",544,"6/27/2014 11:24","6/27/2014 11:29",1,"Scientists",NA,1,NA,1,5,6,2,6,5,6,7,6,6,3,4,4,6,4,6,5,6,5,187,47,1,43,NA,"Educated"
"772",545,"6/27/2014 11:28","6/27/2014 11:31",1,"Scientists",NA,1,NA,NA,2,2,2,5,2,6,3,2,2,2,6,6,6,2,2,2,2,2,187,44,1,43,NA,"Scientists"
"773",546,"6/27/2014 10:21","6/27/2014 11:32",1,"Scientists",NA,1,NA,1,6,3,2,6,5,6,6,5,6,6,2,5,6,6,3,6,4,3,84,64,2,42,NA,"Scientists"
"774",547,"6/27/2014 11:21","6/27/2014 11:36",1,"Scientists",NA,1,NA,1,3,6,3,3,6,6,4,3,5,2,3,2,6,6,7,6,5,2,84,40,2,38,NA,"Educated"
"775",549,"6/27/2014 11:34","6/27/2014 11:38",1,"Scientists",NA,1,NA,1,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,185,46,1,43,NA,"Scientists"
"776",550,"6/27/2014 11:36","6/27/2014 11:40",1,"Scientists",NA,1,NA,1,6,6,3,2,6,6,5,6,6,5,6,4,5,2,2,6,6,2,157,61,1,41,NA,"Educated"
"777",552,"6/27/2014 11:41","6/27/2014 11:44",1,"Scientists",NA,1,NA,NA,5,5,4,6,6,6,5,6,6,5,5,5,6,6,6,6,4,4,187,67,1,38,NA,"Scientists"
"778",553,"6/27/2014 11:40","6/27/2014 11:44",1,"Scientists",NA,1,NA,1,6,7,5,6,5,6,6,6,6,3,5,3,6,6,6,6,6,6,84,57,1,43,NA,"Educated"
"779",554,"6/27/2014 11:36","6/27/2014 11:45",1,"Scientists",NA,1,NA,1,5,6,2,6,6,6,6,3,6,2,2,3,6,5,2,5,6,2,35,62,1,39,NA,"Scientists"
"780",555,"6/27/2014 11:44","6/27/2014 11:48",1,"Scientists",NA,1,NA,1,5,5,3,5,5,6,5,6,5,6,5,4,4,4,5,4,4,3,187,57,2,39,NA,"Educated"
"781",558,"6/27/2014 11:55","6/27/2014 11:57",1,"Scientists",NA,1,NA,1,6,6,3,5,5,6,5,6,3,3,5,4,6,6,6,6,5,5,187,53,1,43,NA,"Scientists"
"782",560,"6/27/2014 11:53","6/27/2014 12:00",1,"Scientists",NA,1,NA,1,6,5,4,5,6,6,5,5,6,3,4,4,6,4,4,5,4,3,163,60,1,42,NA,"Educated"
"783",561,"6/27/2014 11:54","6/27/2014 12:04",1,"Scientists",NA,1,NA,1,6,6,6,6,5,6,6,6,7,5,5,6,6,5,4,5,5,4,128,26,2,38,NA,"Educated"
"784",562,"6/27/2014 12:01","6/27/2014 12:07",1,"Scientists",NA,1,NA,1,2,5,5,5,7,3,2,2,7,2,1,2,6,6,6,7,3,2,61,44,1,39,NA,"Scientists"
"785",563,"6/27/2014 11:44","6/27/2014 12:08",1,"Scientists",NA,1,NA,1,6,5,2,5,6,6,6,2,2,2,5,4,6,6,6,5,2,1,143,20,1,44,NA,"Scientists"
"786",564,"6/27/2014 12:03","6/27/2014 12:08",1,"Scientists",NA,1,NA,1,4,7,4,6,6,7,6,7,6,2,7,4,7,7,7,7,4,7,163,21,1,40,NA,"Educated"
"787",565,"6/27/2014 12:09","6/27/2014 12:14",1,"Scientists",NA,1,NA,1,6,6,5,5,5,6,5,5,6,5,5,5,6,5,5,5,4,3,187,30,1,43,NA,"Scientists"
"788",566,"6/27/2014 12:10","6/27/2014 12:15",1,"Scientists",NA,1,NA,1,3,3,1,6,5,6,2,5,5,2,1,3,6,5,6,5,6,2,187,44,1,44,NA,"Scientists"
"789",567,"6/27/2014 12:09","6/27/2014 12:15",1,"Scientists",NA,1,NA,1,4,6,3,6,6,5,5,6,5,3,2,5,4,3,2,5,3,2,65,34,2,42,NA,"Educated"
"790",568,"6/27/2014 12:13","6/27/2014 12:18",1,"Scientists",NA,1,NA,1,7,6,2,5,7,4,2,6,6,6,5,5,7,5,7,7,6,1,78,40,1,43,NA,"Scientists"
"791",571,"6/27/2014 11:43","6/27/2014 12:27",1,"Scientists",NA,1,NA,1,6,6,2,4,6,6,5,5,5,2,5,6,7,5,6,5,6,2,143,23,1,39,NA,"Educated"
"792",572,"6/27/2014 12:24","6/27/2014 12:28",1,"Scientists",NA,1,NA,1,3,5,2,4,5,4,6,5,5,2,3,5,5,5,5,4,2,2,185,33,1,39,NA,"Educated"
"793",573,"6/27/2014 12:25","6/27/2014 12:29",1,"Scientists",NA,1,NA,1,5,3,3,5,6,5,4,6,6,4,6,4,5,3,3,3,5,3,187,53,1,38,NA,"Educated"
"794",574,"6/27/2014 12:24","6/27/2014 12:29",1,"Scientists",NA,1,NA,1,4,5,4,5,5,5,5,5,5,4,5,4,5,5,5,4,4,5,187,48,1,38,NA,"Scientists"
"795",575,"6/27/2014 12:25","6/27/2014 12:30",1,"Scientists",NA,1,NA,1,7,7,4,7,6,7,7,7,7,2,5,2,7,7,7,7,NA,2,187,55,1,38,NA,"Scientists"
"796",577,"6/27/2014 12:25","6/27/2014 12:35",1,"Scientists",NA,1,NA,1,6,6,6,5,6,6,6,6,6,4,5,5,6,4,6,6,2,6,7,41,2,41,NA,"Educated"
"797",578,"6/27/2014 12:31","6/27/2014 12:35",1,"Scientists",NA,1,NA,1,5,3,3,5,5,5,3,5,3,3,3,3,5,3,3,5,5,2,187,58,2,38,NA,"Educated"
"798",579,"6/27/2014 12:36","6/27/2014 12:38",1,"Scientists",NA,1,NA,1,5,5,2,5,6,5,5,4,6,3,5,5,6,5,6,5,3,2,187,40,1,38,NA,"Scientists"
"799",580,"6/27/2014 12:33","6/27/2014 12:40",1,"Scientists",NA,1,NA,1,5,5,5,6,6,6,5,5,6,2,3,3,6,6,6,6,6,6,187,45,1,39,NA,"Scientists"
"800",581,"6/27/2014 12:31","6/27/2014 12:42",1,"Scientists",NA,1,NA,1,5,6,6,5,6,6,6,3,6,5,2,4,6,3,5,2,4,1,187,49,1,39,NA,"Educated"
"801",582,"6/27/2014 12:40","6/27/2014 12:44",1,"Scientists",NA,1,NA,1,4,2,2,2,4,3,3,5,3,2,3,2,2,2,2,2,1,1,76,42,1,41,NA,"Educated"
"802",583,"6/27/2014 12:41","6/27/2014 12:45",1,"Scientists",NA,1,NA,1,7,5,7,7,2,7,7,3,1,1,1,1,7,7,7,3,3,1,78,49,2,44,NA,"Scientists"
"803",585,"6/27/2014 12:40","6/27/2014 12:50",1,"Scientists",NA,1,NA,1,3,2,2,4,5,6,3,5,4,6,6,5,5,3,5,4,2,1,168,44,1,40,NA,"Scientists"
"804",587,"6/27/2014 12:48","6/27/2014 12:52",1,"Scientists",NA,1,NA,1,5,5,2,7,5,7,3,6,6,1,6,5,6,2,4,5,6,2,187,41,1,43,NA,"Scientists"
"805",588,"6/27/2014 12:49","6/27/2014 12:53",1,"Scientists",NA,1,NA,1,4,4,2,3,4,4,5,6,5,1,2,2,4,3,2,3,2,2,61,49,1,40,NA,"Educated"
"806",589,"6/27/2014 12:43","6/27/2014 12:53",1,"Scientists",NA,1,NA,2,NA,NA,2,NA,NA,6,NA,NA,NA,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scientists"
"807",590,"6/27/2014 12:42","6/27/2014 12:54",1,"Scientists",NA,1,NA,NA,6,5,3,5,6,6,6,6,3,5,5,5,4,5,5,4,3,2,80,64,1,38,NA,"Educated"
"808",592,"6/27/2014 12:50","6/27/2014 12:59",1,"Scientists",NA,1,NA,1,6,3,2,7,7,6,5,6,6,2,3,5,6,6,6,2,4,2,65,65,2,38,NA,"Scientists"
"809",593,"6/27/2014 12:56","6/27/2014 12:59",1,"Scientists",NA,1,NA,1,5,3,2,6,3,6,3,3,4,6,2,5,4,4,4,3,2,1,187,47,1,38,NA,"Educated"
"810",594,"6/27/2014 12:57","6/27/2014 13:01",1,"Scientists",NA,1,NA,1,2,3,2,5,5,5,4,2,2,3,3,2,3,3,5,2,3,2,187,36,1,39,NA,"Educated"
"811",595,"6/27/2014 12:56","6/27/2014 13:02",1,"Scientists",NA,1,NA,6,5,5,5,6,5,6,5,6,5,4,4,4,5,4,6,4,4,3,187,44,2,41,NA,"Scientists"
"812",596,"6/27/2014 12:59","6/27/2014 13:04",1,"Scientists",NA,1,NA,1,6,4,4,6,6,5,4,6,6,3,3,3,6,6,7,3,4,2,187,57,1,40,NA,"Scientists"
"813",597,"6/27/2014 12:59","6/27/2014 13:04",1,"Scientists",NA,1,NA,1,5,5,4,5,5,5,5,3,5,4,3,4,3,5,3,3,5,3,24,57,1,44,NA,"Educated"
"814",599,"6/27/2014 13:04","6/27/2014 13:08",1,"Scientists",NA,1,NA,1,5,5,5,5,5,6,6,6,5,5,5,4,6,5,5,6,4,4,187,49,1,38,NA,"Educated"
"815",600,"6/27/2014 13:01","6/27/2014 13:09",1,"Scientists",NA,1,NA,1,4,5,4,6,5,6,4,3,5,3,4,5,6,5,6,5,3,2,187,38,2,43,NA,"Scientists"
"816",601,"6/27/2014 13:06","6/27/2014 13:11",1,"Scientists",NA,1,NA,1,3,5,2,5,5,3,2,2,5,3,2,4,5,2,6,2,2,2,187,32,1,42,NA,"Educated"
"817",602,"6/27/2014 13:11","6/27/2014 13:14",1,"Scientists",NA,1,NA,1,6,6,5,7,7,6,6,6,6,3,3,4,7,6,7,5,5,3,187,55,1,42,NA,"Scientists"
"818",603,"6/27/2014 13:11","6/27/2014 13:15",1,"Scientists",NA,1,NA,1,6,7,3,4,6,5,6,7,7,3,2,2,7,7,7,4,4,3,187,28,1,41,NA,"Educated"
"819",604,"6/27/2014 13:08","6/27/2014 13:16",1,"Scientists",NA,1,NA,1,5,6,4,6,6,6,5,5,2,5,2,6,6,5,6,5,3,4,187,37,1,42,NA,"Scientists"
"820",605,"6/27/2014 13:13","6/27/2014 13:17",1,"Scientists",NA,1,NA,1,3,3,2,4,3,2,2,3,4,3,2,5,4,3,3,2,2,1,187,33,1,38,NA,"Scientists"
"821",606,"6/27/2014 13:15","6/27/2014 13:17",1,"Scientists",NA,1,NA,1,4,3,3,6,5,6,3,4,4,4,5,5,5,5,6,4,4,2,187,50,1,43,NA,"Scientists"
"822",610,"6/27/2014 13:14","6/27/2014 13:23",1,"Scientists",NA,1,NA,1,3,4,2,5,4,5,4,5,5,1,1,2,4,1,1,1,2,1,187,54,2,38,NA,"Educated"
"823",611,"6/27/2014 13:14","6/27/2014 13:24",1,"Scientists",NA,1,NA,1,6,5,4,5,7,6,3,5,5,1,1,1,1,1,1,1,1,1,185,59,1,38,NA,"Educated"
"824",612,"6/27/2014 13:25","6/27/2014 13:28",1,"Scientists",NA,1,NA,1,6,6,6,6,6,6,5,5,5,2,2,2,6,6,6,5,5,3,187,39,1,38,NA,"Scientists"
"825",614,"6/27/2014 13:28","6/27/2014 13:30",1,"Scientists",NA,1,NA,1,7,6,4,6,7,7,7,7,7,1,2,4,7,7,7,7,4,4,187,36,1,41,NA,"Scientists"
"826",615,"6/27/2014 13:18","6/27/2014 13:31",1,"Scientists",NA,1,NA,1,6,3,6,7,6,6,3,1,3,5,4,3,5,3,3,3,6,3,24,58,1,41,NA,"Educated"
"827",616,"6/27/2014 13:26","6/27/2014 13:32",1,"Scientists",NA,1,NA,NA,7,6,2,6,7,7,6,4,5,5,5,5,6,4,6,3,3,2,86,NA,1,42,NA,"Educated"
"828",617,"6/27/2014 13:28","6/27/2014 13:32",1,"Scientists",NA,1,NA,1,5,5,3,4,5,6,5,6,5,4,3,4,6,5,6,6,5,3,187,41,2,41,NA,"Educated"
"829",619,"6/27/2014 13:30","6/27/2014 13:34",1,"Scientists",NA,1,NA,1,6,7,3,6,5,6,5,7,6,4,3,4,7,7,7,3,5,3,187,40,2,41,NA,"Scientists"
"830",620,"6/27/2014 13:29","6/27/2014 13:34",1,"Scientists",NA,1,NA,1,3,3,3,7,5,6,6,5,6,5,5,3,7,6,6,6,5,5,187,52,2,42,NA,"Scientists"
"831",622,"6/27/2014 13:34","6/27/2014 13:38",1,"Scientists",NA,1,NA,1,7,7,7,7,7,7,7,7,7,7,4,4,7,7,7,7,4,4,83,52,1,38,NA,"Educated"
"832",623,"6/27/2014 9:47","6/27/2014 13:40",1,"Scientists",NA,1,NA,1,6,6,6,6,6,6,6,6,6,6,4,6,4,6,6,5,6,6,84,62,1,43,NA,"Educated"
"833",624,"6/27/2014 13:36","6/27/2014 13:41",1,"Scientists",NA,1,NA,1,5,5,4,6,6,6,5,6,6,3,4,5,6,5,5,2,3,2,187,34,1,41,NA,"Scientists"
